work_id	author	title	edition_file	other_editions	priority
grc.tlg0001.tlg001	Apollonius Rhodius	Argonautica	tlg0001.tlg001.perseus-grc2.xml		2
grc.tlg0003.tlg001	Thucydides	Ἱστορίαι	tlg0003.tlg001.perseus-grc2.xml		2
grc.tlg0004.tlg001	Diogenes Laertius	Βίοι καὶ γνῶμαι τῶν ἐν φιλοσοφίᾳ εὐδοκιμησάντων	tlg0004.tlg001.perseus-grc2.xml		2
grc.tlg0005.tlg001	Theocritus	Εἰδύλλια	tlg0005.tlg001.perseus-grc2.xml		2
grc.tlg0005.tlg002	Theocritus	Ἐπιγράμματα	tlg0005.tlg002.perseus-grc2.xml		2
grc.tlg0006.tlg001	Euripides	Κύκλωψ	tlg0006.tlg001.perseus-grc2.xml		2
grc.tlg0006.tlg002	Euripides	Ἄλκηστις	tlg0006.tlg002.perseus-grc2.xml		2
grc.tlg0006.tlg003	Euripides	Μήδεια	tlg0006.tlg003.perseus-grc2.xml		2
grc.tlg0006.tlg004	Euripides	Ἡρακλεῖδαι	tlg0006.tlg004.perseus-grc2.xml		2
grc.tlg0006.tlg005	Euripides	Ἱππόλυτος	tlg0006.tlg005.perseus-grc2.xml		2
grc.tlg0006.tlg006	Euripides	Ἀνδρομάχη	tlg0006.tlg006.perseus-grc2.xml		2
grc.tlg0006.tlg007	Euripides	Ἑκάβη	tlg0006.tlg007.perseus-grc2.xml		2
grc.tlg0006.tlg008	Euripides	Ἱκέτιδες	tlg0006.tlg008.perseus-grc2.xml		2
grc.tlg0006.tlg009	Euripides	Ἡρακλῆς	tlg0006.tlg009.perseus-grc2.xml		2
grc.tlg0006.tlg010	Euripides	Ἴων	tlg0006.tlg010.perseus-grc2.xml		2
grc.tlg0006.tlg011	Euripides	Τρῳάδες	tlg0006.tlg011.perseus-grc2.xml		2
grc.tlg0006.tlg012	Euripides	Ἠλέκτρα	tlg0006.tlg012.perseus-grc2.xml		2
grc.tlg0006.tlg013	Euripides	Ἰφιγένεια ἐν Ταύροις	tlg0006.tlg013.perseus-grc2.xml		2
grc.tlg0006.tlg014	Euripides	Ἑλένη	tlg0006.tlg014.perseus-grc2.xml		2
grc.tlg0006.tlg015	Euripides	Φοίνισσαι	tlg0006.tlg015.perseus-grc2.xml		2
grc.tlg0006.tlg016	Euripides	Ὀρέστης	tlg0006.tlg016.perseus-grc2.xml		2
grc.tlg0006.tlg017	Euripides	Βάκχαι	tlg0006.tlg017.perseus-grc2.xml		2
grc.tlg0006.tlg018	Euripides	Ἰφιγένεια ἐν Αὐλίδι	tlg0006.tlg018.perseus-grc2.xml		2
grc.tlg0006.tlg019	Euripides	Ῥῆσος	tlg0006.tlg019.perseus-grc2.xml		2
grc.tlg0007.tlg001	Plutarch	Θησεύς	tlg0007.tlg001.perseus-grc2.xml		2
grc.tlg0007.tlg002	Plutarch	Ῥωμύλος	tlg0007.tlg002.perseus-grc2.xml		2
grc.tlg0007.tlg003	Plutarch	Θησέως καὶ Ῥωμύλου σύγκρισις	tlg0007.tlg003.perseus-grc2.xml		2
grc.tlg0007.tlg004	Plutarch	Λυκοῦργος	tlg0007.tlg004.perseus-grc2.xml		2
grc.tlg0007.tlg005	Plutarch	Νομᾶς	tlg0007.tlg005.perseus-grc2.xml		2
grc.tlg0007.tlg006	Plutarch	Λυκούργου καὶ Νομᾶ σύγκρισις	tlg0007.tlg006.perseus-grc2.xml		2
grc.tlg0007.tlg007	Plutarch	Σόλων	tlg0007.tlg007.perseus-grc2.xml		2
grc.tlg0007.tlg008	Plutarch	Ποπλικόλας	tlg0007.tlg008.perseus-grc2.xml		2
grc.tlg0007.tlg009	Plutarch	Σόλωνος καὶ Ποπλικόλα σύγκρισις	tlg0007.tlg009.perseus-grc2.xml		2
grc.tlg0007.tlg010	Plutarch	Θεμιστοκλῆς	tlg0007.tlg010.perseus-grc2.xml		2
grc.tlg0007.tlg011	Plutarch	Κάμιλλος	tlg0007.tlg011.perseus-grc2.xml		2
grc.tlg0007.tlg012	Plutarch	Περικλῆς	tlg0007.tlg012.perseus-grc2.xml		2
grc.tlg0007.tlg013	Plutarch	Φάβιος Μάξιμος	tlg0007.tlg013.perseus-grc2.xml		2
grc.tlg0007.tlg014	Plutarch	Περικλέους καὶ Φαβίου σύγκρισις	tlg0007.tlg014.perseus-grc2.xml		2
grc.tlg0007.tlg015	Plutarch	Ἀλκιβιάδης	tlg0007.tlg015.perseus-grc2.xml		2
grc.tlg0007.tlg016	Plutarch	Γάϊος Μάρκιος	tlg0007.tlg016.perseus-grc2.xml		2
grc.tlg0007.tlg017	Plutarch	Ἀλκιβιάδου καὶ Κοριολὰνου σύγκρισις	tlg0007.tlg017.perseus-grc2.xml		2
grc.tlg0007.tlg018	Plutarch	Τιμολέων	tlg0007.tlg018.perseus-grc2.xml		2
grc.tlg0007.tlg019	Plutarch	Αἰμίλιος Παῦλλος	tlg0007.tlg019.perseus-grc2.xml		2
grc.tlg0007.tlg020	Plutarch	Σύγκρισις Τιμολέοντος καὶ Αἰμιλίου	tlg0007.tlg020.perseus-grc2.xml		2
grc.tlg0007.tlg021	Plutarch	Πελοπίδας	tlg0007.tlg021.perseus-grc2.xml		2
grc.tlg0007.tlg022	Plutarch	Μάρκελλος	tlg0007.tlg022.perseus-grc2.xml		2
grc.tlg0007.tlg023	Plutarch	Πελοπίδου καὶ Μαρκέλλου σύγκρισις	tlg0007.tlg023.perseus-grc2.xml		2
grc.tlg0007.tlg024	Plutarch	Ἀριστείδης	tlg0007.tlg024.perseus-grc2.xml		2
grc.tlg0007.tlg025	Plutarch	Μάρκος Κάτων	tlg0007.tlg025.perseus-grc2.xml		2
grc.tlg0007.tlg026	Plutarch	Ἀριστείδου καὶ Κάτωνος σύγκρισις	tlg0007.tlg026.perseus-grc2.xml		2
grc.tlg0007.tlg027	Plutarch	Φιλοποίμην	tlg0007.tlg027.perseus-grc2.xml		2
grc.tlg0007.tlg028	Plutarch	Τίτος Φλαμινῖνος	tlg0007.tlg028.perseus-grc2.xml		2
grc.tlg0007.tlg029	Plutarch	Φιλοποίμενος καὶ Τίτου σύγκρισις	tlg0007.tlg029.perseus-grc2.xml		2
grc.tlg0007.tlg030	Plutarch	Πύρρος	tlg0007.tlg030.perseus-grc2.xml		2
grc.tlg0007.tlg031	Plutarch	Γάιος Μάριος	tlg0007.tlg031.perseus-grc2.xml		2
grc.tlg0007.tlg032	Plutarch	Λύσανδρος	tlg0007.tlg032.perseus-grc2.xml		2
grc.tlg0007.tlg033	Plutarch	Σύλλας	tlg0007.tlg033.perseus-grc2.xml		2
grc.tlg0007.tlg034	Plutarch	Σύγκρισις Λυσάνδρου καὶ Σύλλα	tlg0007.tlg034.perseus-grc2.xml		2
grc.tlg0007.tlg035	Plutarch	Κίμων	tlg0007.tlg035.perseus-grc2.xml		2
grc.tlg0007.tlg036	Plutarch	Λούκουλλος	tlg0007.tlg036.perseus-grc2.xml		2
grc.tlg0007.tlg037	Plutarch	Κίμωνος καὶ Λουκούλλος σύγκρισις	tlg0007.tlg037.perseus-grc2.xml		2
grc.tlg0007.tlg038	Plutarch	Νικίας	tlg0007.tlg038.perseus-grc2.xml		2
grc.tlg0007.tlg039	Plutarch	Κράσσος	tlg0007.tlg039.perseus-grc2.xml		2
grc.tlg0007.tlg040	Plutarch	Νικίου καὶ Κράσσου σύγκρισις	tlg0007.tlg040.perseus-grc2.xml		2
grc.tlg0007.tlg041	Plutarch	Εὐμένης	tlg0007.tlg041.perseus-grc2.xml		2
grc.tlg0007.tlg042	Plutarch	Σερτώριος	tlg0007.tlg042.perseus-grc2.xml		2
grc.tlg0007.tlg043	Plutarch	Σύγκρισις Σερτωρίου καὶ Εὐμένους	tlg0007.tlg043.perseus-grc2.xml		2
grc.tlg0007.tlg044	Plutarch	Ἀγησίλαος	tlg0007.tlg044.perseus-grc2.xml		2
grc.tlg0007.tlg045	Plutarch	Πομπήϊος	tlg0007.tlg045.perseus-grc2.xml		2
grc.tlg0007.tlg046	Plutarch	Ἀγησιλάου καὶ Πομπηΐου σύγκρισις	tlg0007.tlg046.perseus-grc2.xml		2
grc.tlg0007.tlg047	Plutarch	Ἀλέξανδρος	tlg0007.tlg047.perseus-grc2.xml		2
grc.tlg0007.tlg048	Plutarch	Καῖσαρ	tlg0007.tlg048.perseus-grc2.xml		2
grc.tlg0007.tlg049	Plutarch	Φωκίων	tlg0007.tlg049.perseus-grc2.xml		2
grc.tlg0007.tlg050	Plutarch	Κάτων	tlg0007.tlg050.perseus-grc2.xml		2
grc.tlg0007.tlg051	Plutarch	Ἄγις καὶ Κλεομένης	tlg0007.tlg051.perseus-grc1.xml		2
grc.tlg0007.tlg052	Plutarch	Tιβέριος καὶ Γάιος Γράκχοι	tlg0007.tlg052.perseus-grc1.xml		2
grc.tlg0007.tlg053	Plutarch	Σύγκρισις Ἄγιδος καὶ Κλεομένους καὶ τῶν Γράκχων	tlg0007.tlg053.perseus-grc2.xml		2
grc.tlg0007.tlg054	Plutarch	Δημοσθένης	tlg0007.tlg054.perseus-grc2.xml		2
grc.tlg0007.tlg055	Plutarch	Κικέρων	tlg0007.tlg055.perseus-grc2.xml		2
grc.tlg0007.tlg056	Plutarch	Σύγκρισις Δημοσθένους καὶ Κικέρωνος	tlg0007.tlg056.perseus-grc2.xml		2
grc.tlg0007.tlg057	Plutarch	Δημήτριος	tlg0007.tlg057.perseus-grc2.xml		2
grc.tlg0007.tlg058	Plutarch	Ἀντώνιος	tlg0007.tlg058.perseus-grc2.xml		2
grc.tlg0007.tlg059	Plutarch	Σύγκρισις Δημητρίου καὶ Ἀντωνίου	tlg0007.tlg059.perseus-grc2.xml		2
grc.tlg0007.tlg060	Plutarch	Δίων	tlg0007.tlg060.perseus-grc2.xml		2
grc.tlg0007.tlg061	Plutarch	Βροῦτος	tlg0007.tlg061.perseus-grc2.xml		2
grc.tlg0007.tlg062	Plutarch	Σύγκρισις Δίωνος καὶ Βρούτου	tlg0007.tlg062.perseus-grc2.xml		2
grc.tlg0007.tlg063	Plutarch	Ἄρατος	tlg0007.tlg063.perseus-grc2.xml		2
grc.tlg0007.tlg064	Plutarch	Ἀρταξέρξης	tlg0007.tlg064.perseus-grc2.xml		2
grc.tlg0007.tlg065	Plutarch	Γάλβας	tlg0007.tlg065.perseus-grc2.xml		2
grc.tlg0007.tlg066	Plutarch	Ὄθων	tlg0007.tlg066.perseus-grc2.xml		2
grc.tlg0007.tlg067	Plutarch	Περὶ παίδων ἀγωγῆς	tlg0007.tlg067.perseus-grc2.xml		2
grc.tlg0007.tlg068	Plutarch	Πῶς δεῖ τὸν νέον ποιημάτων ἀκούειν.	tlg0007.tlg068.perseus-grc2.xml		2
grc.tlg0007.tlg069	Plutarch	Περὶ τοῦ ἀκούειν.	tlg0007.tlg069.perseus-grc2.xml		2
grc.tlg0007.tlg070	Plutarch	Πῶς ἄν τις διακρίνειε τὸν κόλακα τοῦ φίλοῦ	tlg0007.tlg070.perseus-grc2.xml		2
grc.tlg0007.tlg071	Plutarch	Πῶς ἄν τις αἴσθοιτο ἑαυτοῦ προκόπτοντος ἐπʼ ἀρετή	tlg0007.tlg071.perseus-grc2.xml		2
grc.tlg0007.tlg072	Plutarch	Πῶς ἄν τις ἀπ’ ἐχθρῶν ὠφελοῖτο	tlg0007.tlg072.perseus-grc2.xml		2
grc.tlg0007.tlg073	Plutarch	Περὶ πολυφιλίας	tlg0007.tlg073.perseus-grc2.xml		2
grc.tlg0007.tlg074	Plutarch	Περὶ τύχης	tlg0007.tlg074.perseus-grc2.xml		2
grc.tlg0007.tlg075	Plutarch	Περὶ ἀρετῆς καὶ κακιάς	tlg0007.tlg075.perseus-grc2.xml		2
grc.tlg0007.tlg076	Plutarch	Πραμυθητικὸς πρὸς Ἀπολλώνιον	tlg0007.tlg076.perseus-grc2.xml		2
grc.tlg0007.tlg077	Plutarch	Ὑγιεινὰ παραγγέλματα	tlg0007.tlg077.perseus-grc2.xml		2
grc.tlg0007.tlg078	Plutarch	Γαμικὰ παραγγέλματα	tlg0007.tlg078.perseus-grc2.xml		2
grc.tlg0007.tlg079	Plutarch	Πων επτά σοφών συμπόσιον	tlg0007.tlg079.perseus-grc2.xml		2
grc.tlg0007.tlg080	Plutarch	Περὶ δεισιδαιμονίας	tlg0007.tlg080.perseus-grc2.xml		2
grc.tlg0007.tlg081	Plutarch	Ἀποφθέγματα βασιλέων καὶ στρατηγῶν	tlg0007.tlg081.perseus-grc3.xml	tlg0007.tlg081.perseus-grc4.xml	2
grc.tlg0007.tlg082	Plutarch	Ἀποφθέγματα Λακωνικά	tlg0007.tlg082.perseus-grc4.xml	tlg0007.tlg082.perseus-grc3.xml	2
grc.tlg0007.tlg083	Plutarch	Γυναικῶν ἀρεταί	tlg0007.tlg083.perseus-grc4.xml	tlg0007.tlg083.perseus-grc3.xml	2
grc.tlg0007.tlg085	Plutarch	Συναγωγὴ ἱστοριῶν παραλλήλων Ἑλληνικῶν καὶ Ῥωμαϊκῶν	tlg0007.tlg085.perseus-grc4.xml	tlg0007.tlg085.perseus-grc3.xml	2
grc.tlg0007.tlg086	Plutarch	Περὶ τῆς Ῥωμαίων τύχης	tlg0007.tlg086.perseus-grc4.xml	tlg0007.tlg086.perseus-grc3.xml	2
grc.tlg0007.tlg087	Plutarch	Περὶ τῆς Ἀλεξάνδρου τύχης ἢ ἀρετῆς λόγος Α, λόγος Β	tlg0007.tlg087.perseus-grc4.xml	tlg0007.tlg087.perseus-grc3.xml	2
grc.tlg0007.tlg088	Plutarch	Πότερον Ἀθηναῖοι κατὰ πόλεμον ἢ κατὰ σοφίαν ἐνδοξότεροι	tlg0007.tlg088.perseus-grc4.xml	tlg0007.tlg088.perseus-grc3.xml	2
grc.tlg0007.tlg089	Plutarch	Περὶ Ἴσιδος και Ὀσίριδος	tlg0007.tlg089.perseus-grc2.xml		2
grc.tlg0007.tlg090	Plutarch	Περὶ τοῦ Ε τοῦ ἐν Δελφοῖς	tlg0007.tlg090.perseus-grc2.xml		2
grc.tlg0007.tlg091	Plutarch	Περὶ τοῦ μὴ χρᾶν ἔμμετρα νῦν τὴν Πυθίαν	tlg0007.tlg091.perseus-grc2.xml		2
grc.tlg0007.tlg092	Plutarch	Περὶ τῶν ἐκλελοιπότων	tlg0007.tlg092.perseus-grc2.xml		2
grc.tlg0007.tlg093	Plutarch	Εἰ διδακτὸν ἡ ἀρετή	tlg0007.tlg093.perseus-grc2.xml		2
grc.tlg0007.tlg094	Plutarch	Περὶ τῆς ἠθικῆς ἀρετῆς	tlg0007.tlg094.perseus-grc2.xml		2
grc.tlg0007.tlg095	Plutarch	Περὶ ἀοπγησίας	tlg0007.tlg095.perseus-grc2.xml		2
grc.tlg0007.tlg096	Plutarch	Περὶ εὐθυμίας	tlg0007.tlg096.perseus-grc2.xml		2
grc.tlg0007.tlg097	Plutarch	Περὶ φιλαδελφίας	tlg0007.tlg097.perseus-grc2.xml		2
grc.tlg0007.tlg098	Plutarch	Περὶ τῆς εἰς τὰ ἔκγονα φιλοστοργίας	tlg0007.tlg098.perseus-grc2.xml		2
grc.tlg0007.tlg099	Plutarch	Εἰ αὐτάρκης ἡ κακία πρὸς κακοδαιμονίαν	tlg0007.tlg099.perseus-grc2.xml		2
grc.tlg0007.tlg100	Plutarch	Ποτερον τὰ τῆς ψυχῆς ἢ τὰ τοῦ σώματος πάθη χείρονα	tlg0007.tlg100.perseus-grc2.xml		2
grc.tlg0007.tlg101	Plutarch	Περὶ ἀδολεσχίας	tlg0007.tlg101.perseus-grc2.xml		2
grc.tlg0007.tlg102	Plutarch	Περὶ πολυπραγμοσύνης	tlg0007.tlg102.perseus-grc2.xml		2
grc.tlg0007.tlg103	Plutarch	Περὶ φιλοπλουτίας	tlg0007.tlg103.perseus-grc2.xml		2
grc.tlg0007.tlg104	Plutarch	Περὶ δυσωπίας	tlg0007.tlg104.perseus-grc2.xml		2
grc.tlg0007.tlg105	Plutarch	Περὶ φθόνου καὶ μίσους	tlg0007.tlg105.perseus-grc2.xml		2
grc.tlg0007.tlg106	Plutarch	Περὶ τοῦ ἑαυτὸν ἐπαινεῖν ἀνεπιφθόνως	tlg0007.tlg106.perseus-grc2.xml		2
grc.tlg0007.tlg107	Plutarch	Περὶ τῶν ὑπὸ τοῦ θείου βραδέως τιμωρουμένων	tlg0007.tlg107.perseus-grc2.xml		2
grc.tlg0007.tlg108	Plutarch	Περὶ εἱμαρμένης	tlg0007.tlg108.perseus-grc2.xml		2
grc.tlg0007.tlg109	Plutarch	Περὶ τοῦ Σωκράτους δαιμονίου	tlg0007.tlg109.perseus-grc2.xml		2
grc.tlg0007.tlg110	Plutarch	Περὶ φυγῆς	tlg0007.tlg110.perseus-grc2.xml		2
grc.tlg0007.tlg111	Plutarch	Παραμυθητικός εἰς τὴν γυναῖκα τὴν αὑτου	tlg0007.tlg111.perseus-grc2.xml		2
grc.tlg0007.tlg112	Plutarch	Συμποσιακῶν προβλημάτων βιβλία	tlg0007.tlg112.perseus-grc2.xml		2
grc.tlg0007.tlg113	Plutarch	Ἐρωτικός	tlg0007.tlg113.perseus-grc2.xml		2
grc.tlg0007.tlg114	Plutarch	Ἐρωτικαὶ διγηήσεις	tlg0007.tlg114.perseus-grc2.xml		2
grc.tlg0007.tlg115	Plutarch	Περὶ τοῦ ὅτι μάλιστα τοῖς ἡγεμόσι δεῖ τὸν φιλοσοφόν διαλέγεσθαι	tlg0007.tlg115.perseus-grc2.xml		2
grc.tlg0007.tlg116	Plutarch	Πρὸς ἡγεμόνα ἀπαίδευτον	tlg0007.tlg116.perseus-grc2.xml		2
grc.tlg0007.tlg117	Plutarch	Εἰ πρεσβυτέρῳ πολιτευτέον	tlg0007.tlg117.perseus-grc2.xml		2
grc.tlg0007.tlg118	Plutarch	Πολιτικὰ παραγγέλματα	tlg0007.tlg118.perseus-grc2.xml		2
grc.tlg0007.tlg119	Plutarch	Περὶ μοναρχίας καὶ δημοκρατίας καὶ ὀλιγαρχίας	tlg0007.tlg119.perseus-grc2.xml		2
grc.tlg0007.tlg120	Plutarch	Περὶ τοῦ μὴ δεῖν δανείζεσθαι	tlg0007.tlg120.perseus-grc2.xml		2
grc.tlg0007.tlg121	Plutarch	Περὶ τῶν δέκα ἡτόρων	tlg0007.tlg121.perseus-grc2.xml		2
grc.tlg0007.tlg122	Plutarch	Συγκρίσεως Ἀριστοφάνους καὶ Μενάνδρου ἐπιτομή	tlg0007.tlg122.perseus-grc2.xml		2
grc.tlg0007.tlg123	Plutarch	Περὶ τῆς Ἡροδότου κακοηθείας	tlg0007.tlg123.perseus-grc2.xml		2
grc.tlg0007.tlg125	Plutarch	Αἴτια φυσικά	tlg0007.tlg125.perseus-grc2.xml		2
grc.tlg0007.tlg126	Plutarch	Περὶ τοῦ ἐμφαινομένου προσώπου τῷ κύκλῳ τῆς σελήνης	tlg0007.tlg126.perseus-grc2.xml		2
grc.tlg0007.tlg127	Plutarch	Περὶ τοῦ πρώτως ψυχροῦ	tlg0007.tlg127.perseus-grc3.xml		2
grc.tlg0007.tlg128	Plutarch	Περὶ τοῦ πότερον ὕδωρ ἢ πῦρ χρησιμώτερον	tlg0007.tlg128.perseus-grc2.xml		2
grc.tlg0007.tlg129	Plutarch	Πότερα τῶν ζῴων φρονιμώτερα τὰ χερσαῖα ἢ τὰ ἔνυδρα	tlg0007.tlg129.perseus-grc2.xml		2
grc.tlg0007.tlg130	Plutarch	Περὶ τοῦ τὰ ἄλογα λόγῳ χρῆσθαι	tlg0007.tlg130.perseus-grc2.xml		2
grc.tlg0007.tlg131	Plutarch	Περὶ σαρκοφαγίας λόγος α′	tlg0007.tlg131.perseus-grc2.xml		2
grc.tlg0007.tlg132	Plutarch	Περὶ σαρκοφαγίας λόγος β′	tlg0007.tlg132.perseus-grc2.xml		2
grc.tlg0007.tlg133	Plutarch	Πλατωνικὰ ζητήματα	tlg0007.tlg133.perseus-grc2.xml		2
grc.tlg0007.tlg134	Plutarch	Περὶ τῆς ἐν Τιμαίῳ ψυχογονίας	tlg0007.tlg134.perseus-grc2.xml		2
grc.tlg0007.tlg135	Plutarch	Ἐπιτομὴ τοῦ περὶ τῆς ἐν τῷ Τιμαίῳ ψυχογονίας	tlg0007.tlg135.perseus-grc2.xml		3
grc.tlg0007.tlg136	Plutarch	Περὶ Στωικῶν ἐνιγμάτων.	tlg0007.tlg136.perseus-grc2.xml		2
grc.tlg0007.tlg137	Plutarch	Σύνοψις τοῦ ὅτι παραδοξότερα οἱ Στωικοὶ τῶν ποιητῶν λέγουσι	tlg0007.tlg137.perseus-grc2.xml		2
grc.tlg0007.tlg138	Plutarch	Περὶ τῶν κοινῶν ἐννοιῶν πρὸς τοὺς Στωικοὺς	tlg0007.tlg138.perseus-grc2.xml		2
grc.tlg0007.tlg139	Plutarch	Ὅτι οὐδ' ἡδέως ζῆν ἔστι κατ' Ἐπίκουρον	tlg0007.tlg139.perseus-grc2.xml		2
grc.tlg0007.tlg140	Plutarch	Πρὸς Κωλώτην	tlg0007.tlg140.perseus-grc2.xml		2
grc.tlg0007.tlg141	Plutarch	Εἰ καλῶς εἴρηται τὸ λάθε βιώτας	tlg0007.tlg141.perseus-grc2.xml		2
grc.tlg0008.tlg001	Athenaeus of Naucratis	Δειπνοσοφισταί	tlg0008.tlg001.perseus-grc4.xml	tlg0008.tlg001.perseus-grc3.xml	2
grc.tlg0010.tlg001	Isocrates	Πρὸς Εὐθύνους ἀμάρτυρος	tlg0010.tlg001.perseus-grc2.xml		2
grc.tlg0010.tlg002	Isocrates	Παραγραφή πρὸς Καλλίμαχον	tlg0010.tlg002.perseus-grc2.xml		2
grc.tlg0010.tlg003	Isocrates	Κατὰ Λοχίτου	tlg0010.tlg003.perseus-grc2.xml		2
grc.tlg0010.tlg004	Isocrates	Περὶ τοῦ ζεύγους	tlg0010.tlg004.perseus-grc2.xml		2
grc.tlg0010.tlg005	Isocrates	Τραπεζιτικός	tlg0010.tlg005.perseus-grc2.xml		2
grc.tlg0010.tlg006	Isocrates	Αἰγητικὸς	tlg0010.tlg006.perseus-grc2.xml		2
grc.tlg0010.tlg007	Isocrates	Πρὸς Δημόνικον	tlg0010.tlg007.perseus-grc2.xml		2
grc.tlg0010.tlg008	Isocrates	Κατὰ τῶν σοφιστῶν	tlg0010.tlg008.perseus-grc2.xml		2
grc.tlg0010.tlg009	Isocrates	Ἑλένη	tlg0010.tlg009.perseus-grc2.xml		2
grc.tlg0010.tlg010	Isocrates	Βούσιρις	tlg0010.tlg010.perseus-grc2.xml		2
grc.tlg0010.tlg011	Isocrates	Πανηγυρικός	tlg0010.tlg011.perseus-grc2.xml		2
grc.tlg0010.tlg012	Isocrates	Πλαταικός	tlg0010.tlg012.perseus-grc2.xml		2
grc.tlg0010.tlg013	Isocrates	Πρὸς Νικόκλεα	tlg0010.tlg013.perseus-grc2.xml		2
grc.tlg0010.tlg014	Isocrates	Νικόκλης ἢ Κύπριοι	tlg0010.tlg014.perseus-grc2.xml		2
grc.tlg0010.tlg015	Isocrates	Εὐαγόρας	tlg0010.tlg015.perseus-grc2.xml		2
grc.tlg0010.tlg016	Isocrates	Ἀρχίδαμος	tlg0010.tlg016.perseus-grc2.xml		2
grc.tlg0010.tlg017	Isocrates	Περὶ εἰρήνης	tlg0010.tlg017.perseus-grc2.xml		2
grc.tlg0010.tlg018	Isocrates	Ἀρεοπαγιτικός	tlg0010.tlg018.perseus-grc2.xml		2
grc.tlg0010.tlg019	Isocrates	Περὶ ἀντιδόσεως	tlg0010.tlg019.perseus-grc2.xml		2
grc.tlg0010.tlg020	Isocrates	Φίλιππος	tlg0010.tlg020.perseus-grc2.xml		2
grc.tlg0010.tlg021	Isocrates	Παναθηναικός	tlg0010.tlg021.perseus-grc2.xml		2
grc.tlg0010.tlg022	Isocrates	Ἐπιστολαὶ αʹ Διονύσιῳ	tlg0010.tlg022.perseus-grc2.xml		2
grc.tlg0010.tlg023	Isocrates	Ἐπιστολαὶ ςʹ Τοῖς Ἰάσονος παισίν	tlg0010.tlg023.perseus-grc2.xml		2
grc.tlg0010.tlg024	Isocrates	Ἐπιστολαὶ θʹ Ἀρχιδάμῳ	tlg0010.tlg024.perseus-grc2.xml		2
grc.tlg0010.tlg025	Isocrates	Ἐπιστολαὶ ηʹ Τοῖς Μυτιληναίων ἄρχουσιν	tlg0010.tlg025.perseus-grc2.xml		2
grc.tlg0010.tlg026	Isocrates	Ἐπιστολαὶ ζʹ Τιμοθέῳ	tlg0010.tlg026.perseus-grc3.xml		2
grc.tlg0010.tlg027	Isocrates	Ἐπιστολαὶ βʹ Φιλίππῳ α΄	tlg0010.tlg027.perseus-grc2.xml		2
grc.tlg0010.tlg028	Isocrates	Ἐπιστολαὶ εʹ Ἀλεξάνδρῳ	tlg0010.tlg028.perseus-grc2.xml		2
grc.tlg0010.tlg029	Isocrates	Ἐπιστολαὶ δʹ Ἀντιπάτρῳ	tlg0010.tlg029.perseus-grc2.xml		2
grc.tlg0010.tlg030	Isocrates	Ἐπιστολαὶ γʹ Φιλίππῳ β΄	tlg0010.tlg030.perseus-grc2.xml		2
grc.tlg0011.tlg001	Sophocles	Τραχίνιαι	tlg0011.tlg001.perseus-grc2.xml		2
grc.tlg0011.tlg002	Sophocles	Ἀντιγόνη	tlg0011.tlg002.perseus-grc2.xml		2
grc.tlg0011.tlg003	Sophocles	Αἴας	tlg0011.tlg003.perseus-grc2.xml		2
grc.tlg0011.tlg004	Sophocles	Οἰδίπους Τύραννος	tlg0011.tlg004.perseus-grc2.xml		2
grc.tlg0011.tlg005	Sophocles	Ἠλέκτρα	tlg0011.tlg005.perseus-grc2.xml		2
grc.tlg0011.tlg006	Sophocles	Φιλοκτήτης	tlg0011.tlg006.perseus-grc2.xml		2
grc.tlg0011.tlg007	Sophocles	Οἰδίπους ἐπὶ Κολωνῷ	tlg0011.tlg007.perseus-grc2.xml		2
grc.tlg0011.tlg008	Sophocles	Ichneutae	tlg0011.tlg008.perseus-grc2.xml		2
grc.tlg0012.tlg001	Homer	Ἰλιάς	tlg0012.tlg001.perseus-grc2.xml		2
grc.tlg0012.tlg002	Homer	Ὀδύσσεια	tlg0012.tlg002.perseus-grc2.xml		2
grc.tlg0012.tlg003	Homer	Ὁμήρου ἐπιγράμματα	tlg0012.tlg003.perseus-grc1.xml		2
grc.tlg0013.tlg001	Homeric Hymns	Hymn 1 to Dionysus	tlg0013.tlg001.perseus-grc2.xml		2
grc.tlg0013.tlg002	Homeric Hymns	Hymn 2 to Demeter	tlg0013.tlg002.perseus-grc2.xml		2
grc.tlg0013.tlg003	Homeric Hymns	Hymn 3 to Apollo	tlg0013.tlg003.perseus-grc2.xml		2
grc.tlg0013.tlg004	Homeric Hymns	Hymn 4 to Hermes	tlg0013.tlg004.perseus-grc2.xml		2
grc.tlg0013.tlg005	Homeric Hymns	Hymn 5 to Aphrodite	tlg0013.tlg005.perseus-grc2.xml		2
grc.tlg0013.tlg006	Homeric Hymns	Hymn 6 to Aphrodite	tlg0013.tlg006.perseus-grc2.xml		2
grc.tlg0013.tlg007	Homeric Hymns	Hymn 7 to Dionysus	tlg0013.tlg007.perseus-grc2.xml		2
grc.tlg0013.tlg008	Homeric Hymns	Hymn 8 to Ares	tlg0013.tlg008.perseus-grc2.xml		2
grc.tlg0013.tlg009	Homeric Hymns	Hymn 9 to Artemis	tlg0013.tlg009.perseus-grc2.xml		2
grc.tlg0013.tlg010	Homeric Hymns	Hymn 10 to Aphrodite	tlg0013.tlg010.perseus-grc2.xml		2
grc.tlg0013.tlg011	Homeric Hymns	Hymn 11 to Athena	tlg0013.tlg011.perseus-grc2.xml		2
grc.tlg0013.tlg012	Homeric Hymns	Hymn 12 to Hera	tlg0013.tlg012.perseus-grc2.xml		2
